time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-10-02 21:45,15583.089,0.000,3562.361,0.000,387,512,356
2025-10-02 22:00,15583.312,0.000,3562.361,0.000,395,384,366
2025-10-02 22:15,15583.506,0.000,3562.361,0.000,275,349,239
2025-10-02 22:30,15583.665,0.000,3562.361,0.000,298,339,238
2025-10-02 22:45,15583.801,0.000,3562.361,0.000,239,249,169
2025-10-02 23:00,15583.941,0.000,3562.361,0.000,225,269,202
2025-10-02 23:15,15584.075,0.000,3562.361,0.000,289,208,178
2025-10-02 23:30,15584.200,0.000,3562.361,0.000,241,220,124
2025-10-02 23:45,15584.302,0.000,3562.361,0.000,202,208,139
2025-10-03 00:00,15584.368,0.000,3562.361,0.000,96,140,90
2025-10-03 00:15,15584.441,0.000,3562.361,0.000,94,140,100
2025-10-03 00:30,15584.514,0.000,3562.361,0.000,143,156,99
2025-10-03 00:45,15584.583,0.000,3562.361,0.000,95,119,82
2025-10-03 01:00,15584.666,0.000,3562.361,0.000,154,178,91
2025-10-03 01:15,15584.755,0.000,3562.361,0.000,185,159,92
2025-10-03 01:30,15584.836,0.000,3562.361,0.000,135,186,125
2025-10-03 01:45,15584.921,0.000,3562.361,0.000,156,127,125
2025-10-03 02:00,15584.998,0.000,3562.361,0.000,178,122,126
2025-10-03 02:15,15585.066,0.000,3562.361,0.000,121,136,88
2025-10-03 02:30,15585.139,0.000,3562.361,0.000,131,169,100
2025-10-03 02:45,15585.213,0.000,3562.361,0.000,151,176,82
2025-10-03 03:00,15585.285,0.000,3562.361,0.000,170,141,89
2025-10-03 03:15,15585.355,0.000,3562.361,0.000,131,116,98
2025-10-03 03:30,15585.438,0.000,3562.361,0.000,115,113,124
2025-10-03 03:45,15585.513,0.000,3562.361,0.000,129,117,106
2025-10-03 04:00,15585.570,0.000,3562.361,0.000,80,78,119
2025-10-03 04:15,15585.643,0.000,3562.361,0.000,113,110,140
2025-10-03 04:30,15585.706,0.000,3562.361,0.000,110,128,101
2025-10-03 04:45,15585.787,0.000,3562.361,0.000,134,134,119
2025-10-03 05:00,15585.873,0.000,3562.361,0.000,167,151,151
2025-10-03 05:15,15585.957,0.000,3562.361,0.000,137,115,130
2025-10-03 05:30,15586.036,0.000,3562.361,0.000,127,174,121
2025-10-03 05:45,15586.113,0.000,3562.361,0.000,113,127,119
2025-10-03 06:00,15586.230,0.000,3562.361,0.000,249,177,189
2025-10-03 06:15,15586.350,0.000,3562.361,0.000,169,208,143
2025-10-03 06:30,15586.481,0.000,3562.361,0.000,227,192,149
2025-10-03 06:45,15586.638,0.000,3562.361,0.000,250,253,166
2025-10-03 07:00,15586.775,0.000,3562.361,0.000,177,216,209
2025-10-03 07:15,15586.946,0.000,3562.361,0.000,215,250,296
2025-10-03 07:30,15587.102,0.000,3562.361,0.000,191,256,235
2025-10-03 07:45,15587.269,0.000,3562.361,0.000,308,245,292
2025-10-03 08:00,15587.457,0.000,3562.361,0.000,274,420,284
2025-10-03 08:15,15587.647,0.000,3562.361,0.000,310,294,357
2025-10-03 08:30,15587.795,0.000,3562.361,0.000,247,207,230
2025-10-03 08:45,15587.936,0.000,3562.361,0.000,273,205,196
2025-10-03 09:00,15588.077,0.000,3562.361,0.000,295,296,138
2025-10-03 09:15,15588.166,0.000,3562.361,0.000,164,190,140
2025-10-03 09:30,15588.245,0.000,3562.361,0.000,152,139,141
2025-10-03 09:45,15588.298,0.000,3562.361,0.000,92,105,99
2025-10-03 10:00,15588.335,0.000,3562.361,0.000,53,55,61
2025-10-03 10:15,15588.367,0.000,3562.361,0.000,75,72,34
2025-10-03 10:30,15588.382,0.000,3562.361,0.000,25,23,27
2025-10-03 10:45,15588.418,0.000,3562.361,0.000,64,74,54
2025-10-03 11:00,15588.448,0.000,3562.361,0.000,39,59,40
2025-10-03 11:15,15588.453,0.000,3562.361,0.000,13,9,8
2025-10-03 11:30,15588.453,0.000,3562.366,0.000,-7,-9,-10
2025-10-03 11:45,15588.453,0.000,3562.368,0.000,-4,-5,-3
2025-10-03 12:00,15588.464,0.000,3562.368,0.000,15,19,13
2025-10-03 12:15,15588.464,0.000,3562.387,0.000,-31,-33,-19
2025-10-03 12:30,15588.464,0.000,3562.390,0.000,-7,-6,-4
2025-10-03 12:45,15588.464,0.000,3562.416,0.000,-35,-46,-31
2025-10-03 13:00,15588.464,0.000,3562.416,0.000,2,2,1
2025-10-03 13:15,15588.464,0.000,3562.417,0.000,-1,-1,-1
2025-10-03 13:30,15588.464,0.000,3562.419,0.000,-5,-5,-4
2025-10-03 13:45,15588.470,0.000,3562.419,0.000,8,7,9
2025-10-03 14:00,15588.470,0.000,3562.427,0.000,-17,-15,-8
2025-10-03 14:15,15588.470,0.000,3562.435,0.000,-16,-13,-9
2025-10-03 14:30,15588.470,0.000,3562.435,0.000,1,1,1
2025-10-03 14:45,15588.473,0.000,3562.435,0.000,6,4,4
2025-10-03 15:00,15588.483,0.000,3562.435,0.000,17,16,21
2025-10-03 15:15,15588.528,0.000,3562.435,0.000,69,88,50
2025-10-03 15:30,15588.579,0.000,3562.435,0.000,100,93,77
2025-10-03 15:45,15588.661,0.000,3562.435,0.000,153,145,103
2025-10-03 16:00,15588.759,0.000,3562.435,0.000,148,178,192
2025-10-03 16:15,15588.846,0.000,3562.435,0.000,117,128,158
2025-10-03 16:30,15588.995,0.000,3562.435,0.000,197,261,229
2025-10-03 16:45,15589.146,0.000,3562.435,0.000,236,277,236
2025-10-03 17:00,15589.344,0.000,3562.435,0.000,344,391,327
2025-10-03 17:15,15589.557,0.000,3562.435,0.000,383,384,277
2025-10-03 17:30,15589.835,0.000,3562.435,0.000,417,567,355
2025-10-03 17:45,15590.130,0.000,3562.435,0.000,477,567,317
2025-10-03 18:00,15590.461,0.000,3562.435,0.000,727,587,405
2025-10-03 18:15,15590.845,0.000,3562.435,0.000,503,535,673
2025-10-03 18:30,15591.249,0.000,3562.435,0.000,806,675,432
2025-10-03 18:45,15591.664,0.000,3562.435,0.000,653,711,489
2025-10-03 19:00,15592.124,0.000,3562.435,0.000,981,824,507
2025-10-03 19:15,15592.570,0.000,3562.435,0.000,868,757,669
2025-10-03 19:30,15593.048,0.000,3562.435,0.000,984,713,718
2025-10-03 19:45,15593.505,0.000,3562.435,0.000,870,862,442
2025-10-03 20:00,15593.942,0.000,3562.435,0.000,823,835,406
2025-10-03 20:15,15594.393,0.000,3562.435,0.000,653,764,837
2025-10-03 20:30,15594.821,0.000,3562.435,0.000,716,565,675
2025-10-03 20:45,15595.204,0.000,3562.435,0.000,606,695,510
2025-10-03 21:00,15595.573,0.000,3562.435,0.000,636,556,749
2025-10-03 21:15,15595.914,0.000,3562.435,0.000,548,634,399
2025-10-03 21:30,15596.199,0.000,3562.435,0.000,531,609,341
2025-10-03 21:45,15596.475,0.000,3562.435,0.000,432,453,350
2025-10-03 22:00,15596.685,0.000,3562.435,0.000,405,401,365
2025-10-03 22:15,15596.875,0.000,3562.435,0.000,374,303,371
2025-10-03 22:30,15597.059,0.000,3562.435,0.000,299,390,234
2025-10-03 22:45,15597.217,0.000,3562.435,0.000,293,352,193
2025-10-03 23:00,15597.362,0.000,3562.435,0.000,242,260,143
2025-10-03 23:15,15597.498,0.000,3562.435,0.000,180,240,185
2025-10-03 23:30,15597.625,0.000,3562.435,0.000,286,195,191
2025-10-03 23:45,15597.743,0.000,3562.435,0.000,254,223,158
2025-10-04 00:00,15597.832,0.000,3562.435,0.000,199,199,72
2025-10-04 00:15,15597.923,0.000,3562.435,0.000,175,145,154
2025-10-04 00:30,15598.012,0.000,3562.435,0.000,172,168,96
2025-10-04 00:45,15598.089,0.000,3562.435,0.000,115,121,166
2025-10-04 01:00,15598.161,0.000,3562.435,0.000,110,162,106
2025-10-04 01:15,15598.238,0.000,3562.435,0.000,139,141,57
2025-10-04 01:30,15598.314,0.000,3562.435,0.000,150,111,110
2025-10-04 01:45,15598.378,0.000,3562.435,0.000,106,111,115
2025-10-04 02:00,15598.450,0.000,3562.435,0.000,146,115,107
2025-10-04 02:15,15598.530,0.000,3562.435,0.000,122,139,134
2025-10-04 02:30,15598.595,0.000,3562.435,0.000,111,99,74
2025-10-04 02:45,15598.662,0.000,3562.435,0.000,129,122,128
2025-10-04 03:00,15598.729,0.000,3562.435,0.000,134,107,86
2025-10-04 03:15,15598.821,0.000,3562.435,0.000,127,141,137
2025-10-04 03:30,15598.913,0.000,3562.435,0.000,174,146,123
2025-10-04 03:45,15598.985,0.000,3562.435,0.000,104,105,133
2025-10-04 04:00,15599.061,0.000,3562.435,0.000,141,146,116
2025-10-04 04:15,15599.149,0.000,3562.435,0.000,195,183,91
2025-10-04 04:30,15599.232,0.000,3562.435,0.000,147,165,122
2025-10-04 04:45,15599.301,0.000,3562.435,0.000,110,96,118
2025-10-04 05:00,15599.377,0.000,3562.435,0.000,149,136,83
2025-10-04 05:15,15599.467,0.000,3562.435,0.000,160,208,124
2025-10-04 05:30,15599.540,0.000,3562.435,0.000,133,148,67
2025-10-04 05:45,15599.652,0.000,3562.435,0.000,145,161,207
2025-10-04 06:00,15599.762,0.000,3562.435,0.000,174,225,209
2025-10-04 06:15,15599.881,0.000,3562.435,0.000,239,176,156
2025-10-04 06:30,15599.990,0.000,3562.435,0.000,168,178,231
2025-10-04 06:45,15600.114,0.000,3562.435,0.000,194,218,147
2025-10-04 07:00,15600.252,0.000,3562.435,0.000,215,298,192
2025-10-04 07:15,15600.416,0.000,3562.435,0.000,254,200,240
2025-10-04 07:30,15600.585,0.000,3562.435,0.000,394,367,182
2025-10-04 07:45,15600.771,0.000,3562.435,0.000,354,369,173
2025-10-04 08:00,15600.955,0.000,3562.435,0.000,368,323,221
2025-10-04 08:15,15601.137,0.000,3562.435,0.000,357,298,324
2025-10-04 08:30,15601.284,0.000,3562.435,0.000,281,242,204
2025-10-04 08:45,15601.410,0.000,3562.435,0.000,226,160,177
2025-10-04 09:00,15601.518,0.000,3562.435,0.000,189,193,150
2025-10-04 09:15,15601.619,0.000,3562.435,0.000,199,187,99
2025-10-04 09:30,15601.718,0.000,3562.435,0.000,162,185,117
2025-10-04 09:45,15601.790,0.000,3562.435,0.000,109,134,120
2025-10-04 10:00,15601.850,0.000,3562.435,0.000,102,78,89
2025-10-04 10:15,15601.887,0.000,3562.435,0.000,56,73,52
2025-10-04 10:30,15601.913,0.000,3562.435,0.000,53,37,39
2025-10-04 10:45,15601.930,0.000,3562.435,0.000,32,32,28
2025-10-04 11:00,15601.934,0.000,3562.435,0.000,8,9,4
2025-10-04 11:15,15601.938,0.000,3562.435,0.000,6,7,4
2025-10-04 11:30,15601.944,0.000,3562.435,0.000,8,8,9
2025-10-04 11:45,15601.944,0.000,3562.457,0.000,-45,-44,-22
2025-10-04 12:00,15601.951,0.000,3562.457,0.000,13,11,11
2025-10-04 12:15,15601.951,0.000,3562.468,0.000,-15,-16,-23
2025-10-04 12:30,15601.951,0.000,3562.488,0.000,-39,-43,-24
2025-10-04 12:45,15601.951,0.000,3562.513,0.000,-53,-52,-21
2025-10-04 13:00,15601.955,0.000,3562.513,0.000,6,7,8
2025-10-04 13:15,15601.955,0.000,3562.542,0.000,-46,-45,-43
2025-10-04 13:30,15601.956,0.000,3562.542,0.000,2,2,1
2025-10-04 13:45,15601.956,0.000,3562.555,0.000,-22,-22,-11
2025-10-04 14:00,15601.961,0.000,3562.555,0.000,9,11,8
2025-10-04 14:15,15601.961,0.000,3562.567,0.000,-23,-19,-19
2025-10-04 14:30,15601.961,0.000,3562.574,0.000,-11,-12,-11
2025-10-04 14:45,15601.985,0.000,3562.574,0.000,41,34,30
2025-10-04 15:00,15602.003,0.000,3562.574,0.000,30,40,25
2025-10-04 15:15,15602.035,0.000,3562.574,0.000,68,71,30
2025-10-04 15:30,15602.077,0.000,3562.574,0.000,59,54,72
2025-10-04 15:45,15602.127,0.000,3562.574,0.000,97,73,89
2025-10-04 16:00,15602.212,0.000,3562.574,0.000,169,159,137
2025-10-04 16:15,15602.319,0.000,3562.574,0.000,152,185,131
2025-10-04 16:30,15602.453,0.000,3562.574,0.000,214,207,285
2025-10-04 16:45,15602.600,0.000,3562.574,0.000,267,306,155
2025-10-04 17:00,15602.771,0.000,3562.574,0.000,342,325,202
2025-10-04 17:15,15603.002,0.000,3562.574,0.000,390,405,239
2025-10-04 17:30,15603.278,0.000,3562.574,0.000,432,524,487
2025-10-04 17:45,15603.567,0.000,3562.574,0.000,530,425,330
2025-10-04 18:00,15603.903,0.000,3562.574,0.000,620,603,313
2025-10-04 18:15,15604.291,0.000,3562.574,0.000,677,779,539
2025-10-04 18:30,15604.709,0.000,3562.574,0.000,708,696,755
2025-10-04 18:45,15605.152,0.000,3562.574,0.000,829,841,647
2025-10-04 19:00,15605.611,0.000,3562.574,0.000,790,703,566
2025-10-04 19:15,15606.055,0.000,3562.574,0.000,791,713,896
2025-10-04 19:30,15606.507,0.000,3562.574,0.000,956,796,678
2025-10-04 19:45,15606.982,0.000,3562.574,0.000,926,821,512
2025-10-04 20:00,15607.428,0.000,3562.574,0.000,943,929,488
2025-10-04 20:15,15607.861,0.000,3562.574,0.000,792,939,482
2025-10-04 20:30,15608.270,0.000,3562.574,0.000,708,755,576
2025-10-04 20:45,15608.663,0.000,3562.574,0.000,704,710,398
2025-10-04 21:00,15609.037,0.000,3562.574,0.000,618,780,506
2025-10-04 21:15,15609.372,0.000,3562.574,0.000,466,446,560
2025-10-04 21:30,15609.649,0.000,3562.574,0.000,514,405,340
2025-10-04 21:45,15609.925,0.000,3562.574,0.000,423,502,516
2025-10-04 22:00,15610.162,0.000,3562.574,0.000,402,426,247
2025-10-04 22:15,15610.379,0.000,3562.574,0.000,388,411,186
2025-10-04 22:30,15610.551,0.000,3562.574,0.000,208,300,231
2025-10-04 22:45,15610.699,0.000,3562.574,0.000,272,344,185
2025-10-04 23:00,15610.825,0.000,3562.574,0.000,191,204,276
2025-10-04 23:15,15610.948,0.000,3562.574,0.000,171,189,219
2025-10-04 23:30,15611.053,0.000,3562.574,0.000,178,208,119
2025-10-04 23:45,15611.146,0.000,3562.574,0.000,130,145,158
2025-10-05 00:00,15611.218,0.000,3562.574,0.000,100,101,154
2025-10-05 00:15,15611.286,0.000,3562.574,0.000,120,134,97
2025-10-05 00:30,15611.357,0.000,3562.574,0.000,128,108,141
2025-10-05 00:45,15611.434,0.000,3562.574,0.000,144,104,116
2025-10-05 01:00,15611.492,0.000,3562.574,0.000,120,128,49
2025-10-05 01:15,15611.549,0.000,3562.574,0.000,110,84,71
2025-10-05 01:30,15611.639,0.000,3562.574,0.000,159,179,91
2025-10-05 01:45,15611.709,0.000,3562.574,0.000,132,120,119
2025-10-05 02:00,15611.768,0.000,3562.574,0.000,123,111,80
2025-10-05 02:15,15611.847,0.000,3562.574,0.000,182,142,113
2025-10-05 02:30,15611.907,0.000,3562.574,0.000,103,105,49
2025-10-05 02:45,15611.976,0.000,3562.574,0.000,121,94,118
2025-10-05 03:00,15612.054,0.000,3562.574,0.000,121,129,136
2025-10-05 03:15,15612.138,0.000,3562.574,0.000,115,159,112
2025-10-05 03:30,15612.230,0.000,3562.574,0.000,139,153,124
2025-10-05 03:45,15612.288,0.000,3562.574,0.000,87,114,90
2025-10-05 04:00,15612.370,0.000,3562.574,0.000,146,127,129
2025-10-05 04:15,15612.439,0.000,3562.574,0.000,108,163,110
2025-10-05 04:30,15612.499,0.000,3562.574,0.000,115,117,64
2025-10-05 04:45,15612.560,0.000,3562.574,0.000,115,118,85
2025-10-05 05:00,15612.627,0.000,3562.574,0.000,102,130,100
2025-10-05 05:15,15612.716,0.000,3562.574,0.000,157,190,111
2025-10-05 05:30,15612.787,0.000,3562.574,0.000,128,131,63
2025-10-05 05:45,15612.869,0.000,3562.574,0.000,143,102,109
2025-10-05 06:00,15612.982,0.000,3562.574,0.000,198,163,187
2025-10-05 06:15,15613.099,0.000,3562.574,0.000,207,209,228
2025-10-05 06:30,15613.242,0.000,3562.574,0.000,196,217,231
2025-10-05 06:45,15613.368,0.000,3562.574,0.000,234,231,146
2025-10-05 07:00,15613.524,0.000,3562.574,0.000,281,323,162
2025-10-05 07:15,15613.688,0.000,3562.574,0.000,270,274,346
2025-10-05 07:30,15613.885,0.000,3562.574,0.000,276,270,368
2025-10-05 07:45,15614.088,0.000,3562.574,0.000,371,311,412
2025-10-05 08:00,15614.279,0.000,3562.574,0.000,373,298,209
2025-10-05 08:15,15614.445,0.000,3562.574,0.000,242,318,216
2025-10-05 08:30,15614.606,0.000,3562.574,0.000,334,300,247
2025-10-05 08:45,15614.764,0.000,3562.574,0.000,283,308,276
2025-10-05 09:00,15614.898,0.000,3562.574,0.000,210,214,139
2025-10-05 09:15,15615.032,0.000,3562.574,0.000,218,228,150
2025-10-05 09:30,15615.137,0.000,3562.574,0.000,223,226,119
2025-10-05 09:45,15615.217,0.000,3562.574,0.000,183,150,102
2025-10-05 10:00,15615.302,0.000,3562.574,0.000,135,187,124
2025-10-05 10:15,15615.371,0.000,3562.574,0.000,115,149,111
2025-10-05 10:30,15615.429,0.000,3562.574,0.000,121,129,52
2025-10-05 10:45,15615.465,0.000,3562.574,0.000,63,52,68
2025-10-05 11:00,15615.503,0.000,3562.574,0.000,67,74,64
2025-10-05 11:15,15615.537,0.000,3562.574,0.000,48,47,55
2025-10-05 11:30,15615.588,0.000,3562.574,0.000,95,96,62
2025-10-05 11:45,15615.626,0.000,3562.574,0.000,73,74,40
2025-10-05 12:00,15615.655,0.000,3562.574,0.000,45,49,48
2025-10-05 12:15,15615.685,0.000,3562.574,0.000,54,65,38
2025-10-05 12:30,15615.712,0.000,3562.574,0.000,33,46,38
2025-10-05 12:45,15615.739,0.000,3562.574,0.000,59,58,27
2025-10-05 13:00,15615.752,0.000,3562.574,0.000,26,29,13
2025-10-05 13:15,15615.768,0.000,3562.574,0.000,28,29,21
2025-10-05 13:30,15615.795,0.000,3562.574,0.000,39,39,37
2025-10-05 13:45,15615.830,0.000,3562.574,0.000,44,48,62
2025-10-05 14:00,15615.851,0.000,3562.574,0.000,31,40,40
2025-10-05 14:15,15615.877,0.000,3562.574,0.000,38,40,47
2025-10-05 14:30,15615.927,0.000,3562.574,0.000,73,83,68
2025-10-05 14:45,15615.963,0.000,3562.574,0.000,44,59,53
2025-10-05 15:00,15616.021,0.000,3562.574,0.000,102,116,79
2025-10-05 15:15,15616.088,0.000,3562.574,0.000,132,119,84
2025-10-05 15:30,15616.148,0.000,3562.574,0.000,113,103,91
2025-10-05 15:45,15616.245,0.000,3562.574,0.000,192,212,97
2025-10-05 16:00,15616.360,0.000,3562.574,0.000,197,149,144
2025-10-05 16:15,15616.476,0.000,3562.574,0.000,203,205,114
2025-10-05 16:30,15616.614,0.000,3562.574,0.000,223,267,227
2025-10-05 16:45,15616.803,0.000,3562.574,0.000,283,316,227
2025-10-05 17:00,15616.994,0.000,3562.574,0.000,284,335,207
2025-10-05 17:15,15617.216,0.000,3562.574,0.000,442,455,194
2025-10-05 17:30,15617.482,0.000,3562.574,0.000,508,482,466
2025-10-05 17:45,15617.776,0.000,3562.574,0.000,592,461,585
2025-10-05 18:00,15618.107,0.000,3562.574,0.000,468,441,559
2025-10-05 18:15,15618.482,0.000,3562.574,0.000,658,590,611
2025-10-05 18:30,15618.888,0.000,3562.574,0.000,800,715,721
2025-10-05 18:45,15619.323,0.000,3562.574,0.000,738,611,573
2025-10-05 19:00,15619.782,0.000,3562.574,0.000,635,780,588
2025-10-05 19:15,15620.267,0.000,3562.574,0.000,802,770,481
2025-10-05 19:30,15620.734,0.000,3562.574,0.000,937,815,631
2025-10-05 19:45,15621.205,0.000,3562.574,0.000,797,807,399
2025-10-05 20:00,15621.672,0.000,3562.574,0.000,695,738,905
2025-10-05 20:15,15622.123,0.000,3562.574,0.000,1000,716,700
2025-10-05 20:30,15622.542,0.000,3562.574,0.000,571,731,659
2025-10-05 20:45,15622.924,0.000,3562.574,0.000,728,536,438
2025-10-05 21:00,15623.279,0.000,3562.574,0.000,627,587,630
2025-10-05 21:15,15623.605,0.000,3562.574,0.000,562,641,337
2025-10-05 21:30,15623.888,0.000,3562.574,0.000,427,406,409
2025-10-05 21:45,15624.143,0.000,3562.574,0.000,392,468,343
2025-10-05 22:00,15624.381,0.000,3562.574,0.000,336,451,341
2025-10-05 22:15,15624.591,0.000,3562.574,0.000,331,392,257
2025-10-05 22:30,15624.754,0.000,3562.574,0.000,297,298,183
2025-10-05 22:45,15624.916,0.000,3562.574,0.000,249,307,208
2025-10-05 23:00,15625.063,0.000,3562.574,0.000,200,215,282
2025-10-05 23:15,15625.187,0.000,3562.574,0.000,280,262,125
2025-10-05 23:30,15625.303,0.000,3562.574,0.000,218,267,143
2025-10-05 23:45,15625.412,0.000,3562.574,0.000,152,157,215
2025-10-06 00:00,15625.478,0.000,3562.574,0.000,145,98,100
2025-10-06 00:15,15625.538,0.000,3562.574,0.000,93,96,65
2025-10-06 00:30,15625.612,0.000,3562.574,0.000,112,131,114
2025-10-06 00:45,15625.692,0.000,3562.574,0.000,118,162,139
2025-10-06 01:00,15625.757,0.000,3562.574,0.000,110,113,113
2025-10-06 01:15,15625.847,0.000,3562.574,0.000,166,143,117
2025-10-06 01:30,15625.928,0.000,3562.574,0.000,141,142,125
2025-10-06 01:45,15626.007,0.000,3562.574,0.000,116,143,152
2025-10-06 02:00,15626.066,0.000,3562.574,0.000,130,104,70
2025-10-06 02:15,15626.128,0.000,3562.574,0.000,88,80,109
2025-10-06 02:30,15626.213,0.000,3562.574,0.000,131,174,138
2025-10-06 02:45,15626.292,0.000,3562.574,0.000,116,135,140
2025-10-06 03:00,15626.355,0.000,3562.574,0.000,88,123,96
2025-10-06 03:15,15626.440,0.000,3562.574,0.000,149,152,105
2025-10-06 03:30,15626.529,0.000,3562.574,0.000,164,150,74
2025-10-06 03:45,15626.602,0.000,3562.574,0.000,138,108,131
2025-10-06 04:00,15626.680,0.000,3562.574,0.000,166,144,86
2025-10-06 04:15,15626.756,0.000,3562.574,0.000,117,137,147
2025-10-06 04:30,15626.832,0.000,3562.574,0.000,151,160,108
2025-10-06 04:45,15626.922,0.000,3562.574,0.000,184,200,110
2025-10-06 05:00,15627.011,0.000,3562.574,0.000,168,131,113
2025-10-06 05:15,15627.102,0.000,3562.574,0.000,154,163,177
2025-10-06 05:30,15627.208,0.000,3562.574,0.000,229,228,135
2025-10-06 05:45,15627.320,0.000,3562.574,0.000,216,195,202
2025-10-06 06:00,15627.431,0.000,3562.574,0.000,154,141,193
2025-10-06 06:15,15627.549,0.000,3562.574,0.000,213,157,125
2025-10-06 06:30,15627.675,0.000,3562.574,0.000,178,220,217
2025-10-06 06:45,15627.816,0.000,3562.574,0.000,294,206,223
2025-10-06 07:00,15627.975,0.000,3562.574,0.000,246,339,252
2025-10-06 07:15,15628.126,0.000,3562.574,0.000,245,205,227
2025-10-06 07:30,15628.322,0.000,3562.574,0.000,374,418,238
2025-10-06 07:45,15628.525,0.000,3562.574,0.000,416,402,221
2025-10-06 08:00,15628.727,0.000,3562.574,0.000,296,304,412
2025-10-06 08:15,15628.909,0.000,3562.574,0.000,314,281,357
2025-10-06 08:30,15629.084,0.000,3562.574,0.000,237,232,304
2025-10-06 08:45,15629.229,0.000,3562.574,0.000,271,283,110
2025-10-06 09:00,15629.369,0.000,3562.574,0.000,192,183,216
2025-10-06 09:15,15629.483,0.000,3562.574,0.000,243,169,160
2025-10-06 09:30,15629.582,0.000,3562.574,0.000,208,178,142
2025-10-06 09:45,15629.655,0.000,3562.574,0.000,155,131,108
2025-10-06 10:00,15629.728,0.000,3562.574,0.000,122,156,115
2025-10-06 10:15,15629.779,0.000,3562.574,0.000,89,89,110
2025-10-06 10:30,15629.825,0.000,3562.574,0.000,92,73,89
2025-10-06 10:45,15629.853,0.000,3562.574,0.000,51,45,51
2025-10-06 11:00,15629.878,0.000,3562.574,0.000,33,42,32
2025-10-06 11:15,15629.899,0.000,3562.574,0.000,41,32,25
2025-10-06 11:30,15629.934,0.000,3562.574,0.000,53,64,46
2025-10-06 11:45,15629.956,0.000,3562.574,0.000,34,28,33
2025-10-06 12:00,15629.978,0.000,3562.574,0.000,30,31,42
2025-10-06 12:15,15629.990,0.000,3562.574,0.000,18,23,14
2025-10-06 12:30,15630.014,0.000,3562.574,0.000,53,47,24
2025-10-06 12:45,15630.042,0.000,3562.574,0.000,56,42,37
2025-10-06 13:00,15630.047,0.000,3562.574,0.000,10,10,5
2025-10-06 13:15,15630.070,0.000,3562.574,0.000,40,34,33
2025-10-06 13:30,15630.104,0.000,3562.574,0.000,47,63,46
2025-10-06 13:45,15630.137,0.000,3562.574,0.000,45,53,59
2025-10-06 14:00,15630.177,0.000,3562.574,0.000,91,74,50
2025-10-06 14:15,15630.193,0.000,3562.574,0.000,23,23,36
2025-10-06 14:30,15630.224,0.000,3562.574,0.000,39,53,44
2025-10-06 14:45,15630.255,0.000,3562.574,0.000,56,44,33
2025-10-06 15:00,15630.292,0.000,3562.574,0.000,62,61,83
2025-10-06 15:15,15630.357,0.000,3562.574,0.000,95,114,83
2025-10-06 15:30,15630.433,0.000,3562.574,0.000,120,116,153
2025-10-06 15:45,15630.536,0.000,3562.574,0.000,172,199,95
2025-10-06 16:00,15630.657,0.000,3562.574,0.000,162,188,219
2025-10-06 16:15,15630.762,0.000,3562.574,0.000,209,150,149
2025-10-06 16:30,15630.893,0.000,3562.574,0.000,258,249,166
2025-10-06 16:45,15631.050,0.000,3562.574,0.000,274,302,222
2025-10-06 17:00,15631.270,0.000,3562.574,0.000,409,288,268
2025-10-06 17:15,15631.491,0.000,3562.574,0.000,330,350,376
2025-10-06 17:30,15631.753,0.000,3562.574,0.000,520,478,226
2025-10-06 17:45,15632.076,0.000,3562.574,0.000,606,519,449
2025-10-06 18:00,15632.407,0.000,3562.574,0.000,615,561,302
2025-10-06 18:15,15632.775,0.000,3562.574,0.000,669,616,384
2025-10-06 18:30,15633.177,0.000,3562.574,0.000,628,679,556
2025-10-06 18:45,15633.613,0.000,3562.574,0.000,784,965,536
2025-10-06 19:00,15634.075,0.000,3562.574,0.000,834,838,488
2025-10-06 19:15,15634.554,0.000,3562.574,0.000,739,807,630
2025-10-06 19:30,15635.014,0.000,3562.574,0.000,1016,1017,423
2025-10-06 19:45,15635.498,0.000,3562.574,0.000,890,1040,614
2025-10-06 20:00,15635.956,0.000,3562.574,0.000,885,976,500
2025-10-06 20:15,15636.408,0.000,3562.574,0.000,767,718,740
2025-10-06 20:30,15636.833,0.000,3562.574,0.000,588,559,811
2025-10-06 20:45,15637.222,0.000,3562.574,0.000,745,523,483
2025-10-06 21:00,15637.588,0.000,3562.574,0.000,648,614,683
2025-10-06 21:15,15637.913,0.000,3562.574,0.000,487,446,460
2025-10-06 21:30,15638.215,0.000,3562.574,0.000,404,449,520
2025-10-06 21:45,15638.467,0.000,3562.574,0.000,560,550,286
2025-10-06 22:00,15638.683,0.000,3562.574,0.000,436,326,401
2025-10-06 22:15,15638.869,0.000,3562.574,0.000,264,392,256
2025-10-06 22:30,15639.042,0.000,3562.574,0.000,307,289,174
2025-10-06 22:45,15639.188,0.000,3562.574,0.000,230,338,239
2025-10-06 23:00,15639.309,0.000,3562.574,0.000,224,227,156
2025-10-06 23:15,15639.429,0.000,3562.574,0.000,241,212,186
2025-10-06 23:30,15639.533,0.000,3562.574,0.000,168,177,111
2025-10-06 23:45,15639.635,0.000,3562.574,0.000,193,157,208
2025-10-07 00:00,15639.716,0.000,3562.574,0.000,143,115,109
2025-10-07 00:15,15639.804,0.000,3562.574,0.000,156,142,193
2025-10-07 00:30,15639.874,0.000,3562.574,0.000,130,133,70
